,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,incident_date,Birdstrikes_N,name,elevation_ft,municipality,coordinates,long,lat,zipcode,incident_date,prcp,avg_wind_speed
887,2010,8,13,BUS,BUSINESS,CIRRUS SR 20/22,KSFB,ORLANDO SANFORD INTL ARPT,FL,CLIMB,DAY,50.0,85.0,0.0,YL001,EUROPEAN STARLING,1,NONE,2010-08-13,107,Orlando Sanford International Airport,55.0,Orlando,"-81.23750305175781, 28.777599334716797",-81.23750305175781, 28.777599334716797,32773,2010-08-13,0,31
888,2010,8,13,TRS,AIRTRAN AIRWAYS,B-717-200,KMCO,ORLANDO INTL,FL,APPROACH,NIGHT,50.0,130.0,0.0,N5111,KILLDEER,1,NONE,2010-08-13,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-08-13,117,24
889,2010,8,13,DAL,DELTA AIR LINES,DC-9-40,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-13,40,Detroit Metropolitan Wayne County Airport,645.0,Detroit,"-83.35340118408203, 42.212398529052734",-83.35340118408203, 42.212398529052734,48242,2010-08-13,0,24
890,2010,8,13,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,APPROACH,DAY,30.0,130.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-13,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-08-13,0,36
891,2010,8,13,JBU,JETBLUE AIRWAYS,A-320,KORD,CHICAGO O'HARE INTL ARPT,IL,CLIMB,DAY,50.0,170.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-13,167,Chicago O'Hare International Airport,672.0,Chicago,"-87.9048, 41.9786",-87.9048, 41.9786,60018,2010-08-13,64,34
892,2010,8,13,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3300.0,240.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-13,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-08-13,0,15
893,2010,8,13,SWA,SOUTHWEST AIRLINES,B-737-700,KTPA,TAMPA INTL,FL,APPROACH,NIGHT,30.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-13,86,Tampa International Airport,26.0,Tampa,"-82.533203125, 27.975500106811523",-82.533203125, 27.975500106811523,33607,2010-08-13,10,34
894,2010,8,14,SWA,SOUTHWEST AIRLINES,B-737-300,KCMH,PORT COLUMBUS INTL,OH,TAKEOFF RUN,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-14,71,John Glenn Columbus International Airport,815.0,Columbus,"-82.891899, 39.998001",-82.891899, 39.998001,43219,2010-08-14,64,29
895,2010,8,14,SWA,SOUTHWEST AIRLINES,B-737-700,KOAK,METRO OAKLAND INTL,CA,DESCENT,NIGHT,7000.0,250.0,30.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-14,132,Metropolitan Oakland International Airport,9.0,Oakland,"-122.221001, 37.721298",-122.221001, 37.721298,94621,2010-08-14,0,50
896,2010,8,14,SWA,SOUTHWEST AIRLINES,B-737-300,KOAK,METRO OAKLAND INTL,CA,CLIMB,DAY,50.0,148.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-14,132,Metropolitan Oakland International Airport,9.0,Oakland,"-122.221001, 37.721298",-122.221001, 37.721298,94621,2010-08-14,0,50
897,2010,8,14,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,TAKEOFF RUN,DAY,0.0,130.0,0.0,YI009,CLIFF SWALLOW,1,PRECAUTIONARY LANDING,2010-08-14,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-08-14,0,43
898,2010,8,14,HAL,HAWAIIAN AIR,B-767-300,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,NIGHT,0.0,140.0,0.0,R1101,BARN OWL,1,NONE,2010-08-14,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-08-14,0,43
899,2010,8,14,DAL,DELTA AIR LINES,B-757-200,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,LANDING ROLL,NIGHT,0.0,130.0,0.0,N5111,KILLDEER,2-10,NONE,2010-08-14,40,Detroit Metropolitan Wayne County Airport,645.0,Detroit,"-83.35340118408203, 42.212398529052734",-83.35340118408203, 42.212398529052734,48242,2010-08-14,0,26
900,2010,8,14,SWA,SOUTHWEST AIRLINES,B-737-300,KSAN,SAN DIEGO INTL,CA,APPROACH,DAY,50.0,135.0,0.0,ZX3,SPARROW,1,NONE,2010-08-14,45,San Diego International Airport,17.0,San Diego,"-117.190002441, 32.7336006165",-117.190002441, 32.7336006165,92101,2010-08-14,0,38
901,2010,8,14,SWA,SOUTHWEST AIRLINES,B-737-500,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,DAY,100.0,134.0,1.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-14,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240,2010-08-14,0,27
902,2010,8,15,SWA,SOUTHWEST AIRLINES,B-737-300,KTPA,TAMPA INTL,FL,LANDING ROLL,DAY,0.0,120.0,0.0,ZT1,BLACKBIRD,1,NONE,2010-08-15,86,Tampa International Airport,26.0,Tampa,"-82.533203125, 27.975500106811523",-82.533203125, 27.975500106811523,33607,2010-08-15,0,24
903,2010,8,15,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KJAX,JACKSONVILLE INTL,FL,APPROACH,DAY,55.0,133.0,0.0,YI005,BARN SWALLOW,2-10,NONE,2010-08-15,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218,2010-08-15,86,19
904,2010,8,15,SWA,SOUTHWEST AIRLINES,B-737-300,KJAX,JACKSONVILLE INTL,FL,TAKEOFF RUN,DAY,0.0,139.0,0.0,N5111,KILLDEER,1,NONE,2010-08-15,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218,2010-08-15,86,19
905,2010,8,15,JBU,JETBLUE AIRWAYS,EMB-190,KJAX,JACKSONVILLE INTL,FL,APPROACH,DAY,50.0,130.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-15,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218,2010-08-15,86,19
906,2010,8,15,TCF,SHUTTLE AMERICA,EMB-170,KPIT,PITTSBURGH INTL ARPT,PA,CLIMB,DAY,50.0,140.0,0.0,O2205,MOURNING DOVE,1,NONE,2010-08-15,97,Pittsburgh International Airport,1203.0,Pittsburgh,"-80.23290253, 40.49150085",-80.23290253, 40.49150085,15108,2010-08-15,229,22
907,2010,8,15,COA,CONTINENTAL AIRLINES,B-737-900,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,LANDING ROLL,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-15,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-08-15,58,38
908,2010,8,15,CHQ,CHAUTAUQUA AIRLINES,EMB-145,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,LANDING ROLL,DAY,0.0,100.0,0.0,ZT001,EASTERN MEADOWLARK,1,NONE,2010-08-15,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-08-15,58,38
909,2010,8,15,SKW,SKYWEST AIRLINES,CRJ700,KRNO,RENO TAHOE INTL,NV,APPROACH,DAY,10.0,130.0,0.0,O2111,ROCK PIGEON,2-10,NONE,2010-08-15,24,Reno Tahoe International Airport,4415.0,Reno,"-119.76799774169922, 39.49909973144531",-119.76799774169922, 39.49909973144531,89502,2010-08-15,0,28
910,2010,8,15,BUS,BUSINESS,PA-44 SEMINOLE,KAVP,WILKES-BARRE/SCRANTON INTL,PA,LANDING ROLL,DUSK,0.0,35.0,0.0,K3502,NORTHERN HARRIER,1,PRECAUTIONARY LANDING,2010-08-15,8,Wilkes Barre Scranton International Airport,962.0,Wilkes-Barre/Scranton,"-75.72339630130001, 41.338500976599995",-75.72339630130001, 41.338500976599995,18641,2010-08-15,117,9
911,2010,8,15,TRS,AIRTRAN AIRWAYS,B-717-200,KFNT,BISHOP INTL ARPT,MI,TAKEOFF RUN,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-15,15,Bishop International Airport,782.0,Flint,"-83.74359893798828, 42.96540069580078",-83.74359893798828, 42.96540069580078,48507,2010-08-15,0,42
912,2010,8,15,LOF,TRANS STATES AIRLINES,EMB-145,KMLI,QUAD CITY ARPT,IL,APPROACH,NIGHT,40.0,133.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-15,25,Quad City International Airport,590.0,Moline,"-90.50749969482422, 41.44850158691406",-90.50749969482422, 41.44850158691406,61265,2010-08-15,0,38
913,2010,8,16,SKW,SKYWEST AIRLINES,CRJ100/200,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,TAKEOFF RUN,DAY,0.0,120.0,0.0,O2111,ROCK PIGEON,2-10,ABORTED TAKEOFF,2010-08-16,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450,2010-08-16,0,47
914,2010,8,16,SKW,SKYWEST AIRLINES,CRJ100/200,KLNK,LINCOLN ARPT,NE,CLIMB,DUSK,10.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-16,23,Lincoln Airport,1219.0,Lincoln,"-96.75920104980469, 40.85100173950195",-96.75920104980469, 40.85100173950195,68524,2010-08-16,69,29
915,2010,8,16,PVT,PRIVATELY OWNED,EXPERIMENTAL,KLPR,LORAIN COUNTY REGIONAL ARPT,OH,LANDING ROLL,DAY,0.0,100.0,0.0,NE104,RING-BILLED GULL,1,NONE,2010-08-16,3,Lorain County Regional Airport,793.0,Lorain/Elyria,"-82.17759705, 41.34429932",-82.17759705, 41.34429932,44035,2010-08-16,0,35
916,2010,8,16,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,APPROACH,DAY,150.0,150.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-16,174,Chicago Midway International Airport,620.0,Chicago,"-87.752403, 41.785999",-87.752403, 41.785999,60638,2010-08-16,0,44
917,2010,8,16,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KJAX,JACKSONVILLE INTL,FL,APPROACH,DUSK,10.0,130.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-16,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218,2010-08-16,277,16
918,2010,8,16,COM,COMAIR AIRLINES,CRJ100/200,KRDU,RALEIGH-DURHAM INTL,NC,TAKEOFF RUN,DAY,0.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-16,89,Raleigh Durham International Airport,435.0,Raleigh/Durham,"-78.7874984741211, 35.877601623535156",-78.7874984741211, 35.877601623535156,27560,2010-08-16,0,23
919,2010,8,17,BUS,BUSINESS,C-172,KRVS,RICHARD LLOYD JONES JR ARPT,OK,CLIMB,DAY,20.0,65.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-17,18,Richard Lloyd Jones Jr Airport,638.0,Tulsa,"-95.984596252441, 36.039600372314",-95.984596252441, 36.039600372314,74132,2010-08-17,274,23
920,2010,8,17,RYA,RYAN AIR SERVICES,CASA C-212,PABE,BETHEL ARPT,AK,LANDING ROLL,DAY,0.0,60.0,0.0,ZX304,FOX SPARROW,1,NONE,2010-08-17,3,Bethel Airport,126.0,Bethel,"-161.8379974, 60.77980042",-161.8379974, 60.77980042,99559,2010-08-17,10,72
921,2010,8,17,SWA,SOUTHWEST AIRLINES,B-737-300,KBUF,BUFFALO-NIAGARA INTL,NY,CLIMB,DAWN,10.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-17,79,Buffalo Niagara International Airport,728.0,Buffalo,"-78.73220062, 42.94049835",-78.73220062, 42.94049835,14225,2010-08-17,0,52
922,2010,8,17,BUS,BUSINESS,PIAGGIO P180,KMKC,CHARLES B WHEELER DOWNTOWN ARPT,MO,LANDING ROLL,DAY,0.0,95.0,0.0,YI012,NORTHERN ROUGH-WINGED SWALLOW,1,NONE,2010-08-17,13,Charles B. Wheeler Downtown Airport,759.0,Kansas City,"-94.5927963256836, 39.123199462890625",-94.5927963256836, 39.123199462890625,64116,2010-08-17,127,34
923,2010,8,17,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KPNS,PENSACOLA INTL ARPT,FL,CLIMB,DAY,10.0,140.0,0.0,O22,DOVE,1,NONE,2010-08-17,36,Pensacola International Airport,121.0,Pensacola,"-87.1866, 30.4734",-87.1866, 30.4734,32504,2010-08-17,99,67
924,2010,8,17,SKW,SKYWEST AIRLINES,CRJ700,KLAX,LOS ANGELES INTL,CA,LANDING ROLL,DAY,0.0,120.0,0.0,K5114,AMERICAN KESTREL,1,NONE,2010-08-17,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045,2010-08-17,0,30
925,2010,8,17,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,1000.0,160.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-17,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-08-17,0,26
926,2010,8,17,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,TAKEOFF RUN,DAY,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-17,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-08-17,0,58
927,2010,8,17,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KAVL,ASHEVILLE REGIONAL ARPT,NC,TAKEOFF RUN,DAY,0.0,150.0,0.0,UNKB,UNKNOWN BIRD,1,NONE,2010-08-17,18,Asheville Regional Airport,2165.0,Asheville,"-82.541801, 35.436199",-82.541801, 35.436199,28732,2010-08-17,0,6
928,2010,8,17,FLG*,PINNACLE,CRJ100/200,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,LANDING ROLL,DAY,0.0,170.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-17,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-08-17,0,28
929,2010,8,17,SWA,SOUTHWEST AIRLINES,B-737-700,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,TAKEOFF RUN,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-17,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-08-17,0,28
930,2010,8,17,BUS,BUSINESS,LEARJET-35,KPHF,NEWPORT NEWS/WILLIAMSBURG INTL,VA,CLIMB,DUSK,5.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-17,31,Newport News Williamsburg International Airport,42.0,Newport News,"-76.49299622, 37.13190079",-76.49299622, 37.13190079,23602,2010-08-17,0,34
931,2010,8,17,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,CLIMB,DAY,100.0,150.0,0.0,T1002,CHIMNEY SWIFT,1,NONE,2010-08-17,133,Charlotte Douglas International Airport,748.0,Charlotte,"-80.94309997558594, 35.2140007019043",-80.94309997558594, 35.2140007019043,28208,2010-08-17,0,15
932,2010,8,17,ASH,MESA AIRLINES,CRJ100/200,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,DESCENT,DAY,11000.0,250.0,20.0,J2104,NORTHERN PINTAIL,1,OTHER,2010-08-17,88,Phoenix Sky Harbor International Airport,1135.0,Phoenix,"-112.01200103759766, 33.43429946899414",-112.01200103759766, 33.43429946899414,85034,2010-08-17,36,36
933,2010,8,18,FLG*,PINNACLE,CRJ100/200,KMBS,MBS INTL,MI,APPROACH,DAY,50.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-18,24,MBS International Airport,668.0,Saginaw,"-84.07959747314453, 43.532901763916016",-84.07959747314453, 43.532901763916016,48623,2010-08-18,0,27
934,2010,8,18,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,APPROACH,DAY,300.0,120.0,1.0,UNKBS,UNKNOWN SMALL BIRD,11-100,NONE,2010-08-18,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045,2010-08-18,0,35
935,2010,8,18,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KCHA,LOVELL FIELD ARPT,TN,TAKEOFF RUN,DAY,0.0,90.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-18,18,Lovell Field,683.0,Chattanooga,"-85.20379638671875, 35.035301208496094",-85.20379638671875, 35.035301208496094,37421,2010-08-18,178,18
936,2010,8,18,SWA,SOUTHWEST AIRLINES,B-737-300,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,NIGHT,0.0,135.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-18,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153,2010-08-18,0,20
937,2010,8,18,BUS,BUSINESS,LEARJET-45,KCSG,COLUMBUS ARPT,GA,TAKEOFF RUN,DAY,0.0,90.0,0.0,O22,DOVE,1,NONE,2010-08-18,9,Columbus Metropolitan Airport,397.0,Columbus,"-84.93890380859375, 32.516300201416016",-84.93890380859375, 32.516300201416016,31909,2010-08-18,0,27
938,2010,8,18,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KOMA,EPPLEY AIRFIELD,NE,TAKEOFF RUN,DAY,0.0,136.0,0.0,YI003,BANK SWALLOW,2-10,NONE,2010-08-18,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110,2010-08-18,0,39
939,2010,8,18,UAL,UNITED AIRLINES,A-320,KDSM,DES MOINES INTL,IA,TAKEOFF RUN,DAY,0.0,140.0,0.0,YI009,CLIFF SWALLOW,1,NONE,2010-08-18,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321,2010-08-18,0,25
940,2010,8,18,UPS,UPS AIRLINES,B-767-300,KCAE,COLUMBIA METRO,SC,APPROACH,DAY,450.0,130.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-18,18,Columbia Metropolitan Airport,236.0,Columbia,"-81.11949920654297, 33.93880081176758",-81.11949920654297, 33.93880081176758,29170,2010-08-18,117,16
941,2010,8,18,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,LANDING ROLL,DAY,0.0,70.0,0.0,R2004,SHORT-EARED OWL,1,NONE,2010-08-18,70,Hilo International Airport,38.0,Hilo,"-155.04800415039062, 19.721399307250977",-155.04800415039062, 19.721399307250977,96720,2010-08-18,0,28
942,2010,8,19,FDX,FEDEX EXPRESS,B-727-200,KPIA,GENERAL DOWNING-PEORIA INTL ARPT,IL,TAKEOFF RUN,NIGHT,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,22,General Wayne A. Downing Peoria International Airport,660.0,Peoria,"-89.6932983398, 40.664199829100006",-89.6932983398, 40.664199829100006,61607,2010-08-19,0,22
943,2010,8,19,CPZ,COMPASS AIRLINES,EMB-170,KORF,NORFOLK INTL,VA,APPROACH,DAY,20.0,135.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-19,49,Norfolk International Airport,26.0,Norfolk,"-76.20120239257812, 36.89459991455078",-76.20120239257812, 36.89459991455078,23502,2010-08-19,36,9
944,2010,8,19,SWA,SOUTHWEST AIRLINES,B-737-700,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,NIGHT,1200.0,135.0,3.0,Y,PERCHING BIRDS,1,NONE,2010-08-19,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450,2010-08-19,0,38
945,2010,8,19,BUS,BUSINESS,C-680,KTOL,TOLEDO EXPRESS ARPT,OH,APPROACH,DAY,50.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,10,Toledo Express Airport,683.0,Toledo,"-83.80780029, 41.58679962",-83.80780029, 41.58679962,43558,2010-08-19,0,21
946,2010,8,19,SWA,SOUTHWEST AIRLINES,B-737-300,KHOU,WILLIAM P HOBBY ARPT,TX,LANDING ROLL,DAY,0.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,210,William P Hobby Airport,46.0,Houston,"-95.27890015, 29.64539909",-95.27890015, 29.64539909,77061,2010-08-19,13,30
947,2010,8,19,AAL,AMERICAN AIRLINES,MD-82,KMCO,ORLANDO INTL,FL,DESCENT,NIGHT,5000.0,210.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-19,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-08-19,20,17
948,2010,8,19,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KELM,ELMIRA/CORNING REGIONAL ARPT,NY,APPROACH,NIGHT,50.0,135.0,0.0,ZT001,EASTERN MEADOWLARK,2-10,NONE,2010-08-19,12,Elmira Corning Regional Airport,954.0,Elmira/Corning,"-76.8916015625, 42.1599006652832",-76.8916015625, 42.1599006652832,14845,2010-08-19,0,13
949,2010,8,19,GGN,AIR GEORGIAN,BE-1900,KMDT,HARRISBURG INTL,PA,CLIMB,DAY,150.0,130.0,0.0,YI003,BANK SWALLOW,2-10,NONE,2010-08-19,102,Harrisburg International Airport,310.0,Harrisburg,"-76.7633972168, 40.1935005188",-76.7633972168, 40.1935005188,17057,2010-08-19,0,23
950,2010,8,19,1ASQ,ATLANTIC SOUTHEAST,CRJ700,KMDT,HARRISBURG INTL,PA,TAKEOFF RUN,DAY,0.0,130.0,0.0,YI003,BANK SWALLOW,2-10,NONE,2010-08-19,102,Harrisburg International Airport,310.0,Harrisburg,"-76.7633972168, 40.1935005188",-76.7633972168, 40.1935005188,17057,2010-08-19,0,23
951,2010,8,20,SWA,SOUTHWEST AIRLINES,B-737-700,KECP,NORTHWEST FLORIDA BEACHES INTL,FL,TAKEOFF RUN,DAY,0.0,145.0,0.0,N5111,KILLDEER,1,NONE,2010-08-20,17,Northwest Florida Beaches International Airport,69.0,Panama City Beach,"-85.795414, 30.357106",-85.795414, 30.357106,32409,2010-08-20,69,23
952,2010,8,20,FLG*,PINNACLE,CRJ100/200,KDSM,DES MOINES INTL,IA,LANDING ROLL,DAY,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-20,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321,2010-08-20,79,36
953,2010,8,20,AAL,AMERICAN AIRLINES,B-757-200,KMCO,ORLANDO INTL,FL,APPROACH,DAY,300.0,135.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-20,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-08-20,0,22
954,2010,8,20,JBU,JETBLUE AIRWAYS,A-320,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,30.0,137.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-20,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-08-20,0,44
955,2010,8,20,JBU,JETBLUE AIRWAYS,A-320,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,CLIMB,DAY,300.0,130.0,0.0,H51,ANHINGA,1,NONE,2010-08-20,165,Fort Lauderdale Hollywood International Airport,9.0,Fort Lauderdale,"-80.152702, 26.072599",-80.152702, 26.072599,33315,2010-08-20,0,20
956,2010,8,20,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,2400.0,215.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-20,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240,2010-08-20,0,13
957,2010,8,20,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KJAX,JACKSONVILLE INTL,FL,TAKEOFF RUN,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-20,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218,2010-08-20,13,26
958,2010,8,20,COA,CONTINENTAL AIRLINES,B-737-700,KMFE,MC ALLEN MILLER INTL,TX,APPROACH,DAY,10.0,200.0,0.0,UNKB,UNKNOWN BIRD,1,NONE,2010-08-20,31,Mc Allen Miller International Airport,107.0,Mc Allen,"-98.23860168, 26.17580032",-98.23860168, 26.17580032,78503,2010-08-20,0,67
959,2010,8,21,MES,MESABA AIRLINES,SAAB-340,KMCW,MASON CITY MUNICIPAL,IA,APPROACH,NIGHT,100.0,125.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-21,7,Mason City Municipal Airport,1213.0,Mason City,"-93.3312988281, 43.157798767100005",-93.3312988281, 43.157798767100005,50428,2010-08-21,0,26
960,2010,8,21,COM,COMAIR AIRLINES,CRJ900,KLGA,LA GUARDIA ARPT,NY,APPROACH,DAY,30.0,130.0,0.0,YL001,EUROPEAN STARLING,11-100,NONE,2010-08-21,151,La Guardia Airport,21.0,New York,"-73.872597, 40.777199",-73.872597, 40.777199,11371,2010-08-21,0,40
